,parent,hl_factor,decay_time,pyne_missing_nuclide,rd_activity
552,Fm-257,0.0,0.0,U-233,0.0
553,Fm-257,0.0,0.0,U-237,0.0
554,Fm-257,0.0,0.0,Pu-241,0.0
555,Fm-257,0.0,0.0,Xe-136,0.0
556,Fm-257,0.0,0.0,Sm-151,0.0
557,Fm-257,0.0,0.0,I-135,0.0
558,Fm-257,0.0,0.0,Po-211,0.0
559,Fm-257,0.0,0.0,At-217,0.0
560,Fm-257,0.0,0.0,Po-213,0.0
561,Fm-257,0.0,0.0,Xe-135,0.0
562,Fm-257,0.0,0.0,Tl-209,0.0
563,Fm-257,0.0,0.0,Cf-249,0.0
564,Fm-257,0.0,0.0,Rn-217,0.0
565,Fm-257,0.0,0.0,Am-245,0.0
566,Fm-257,0.0,0.0,Ra-225,0.0
567,Fm-257,0.0,0.0,Rh-105,0.0
568,Fm-257,0.0,0.0,Ru-106,0.0
569,Fm-257,0.0,0.0,Pb-209,0.0
570,Fm-257,0.0,0.0,Pm-148,0.0
571,Fm-257,0.0,0.0,Bk-249,0.0
572,Fm-257,0.0,0.0,Tc-99,0.0
573,Fm-257,0.0,0.0,Cf-253,0.0
574,Fm-257,0.0,0.0,Rh-106,0.0
575,Fm-257,0.0,0.0,Bi-209,0.0
576,Fm-257,0.0,0.0,Eu-152,0.0
577,Fm-257,0.0,0.0,Te-127,0.0
578,Fm-257,0.0,0.0,Cs-134,0.0
579,Fm-257,0.0,0.0,Sm-148,0.0
580,Fm-257,0.0,0.0,Ru-103,0.0
581,Fm-257,0.0,0.0,Cs-135,0.0
582,Fm-257,0.0,0.0,Th-229,0.0
583,Db-256,0.0,0.0,No-252,0.0
584,Db-256,0.0,0.0,Lr-252,0.0
585,Db-256,0.0,0.0,Rf-256,0.0
586,Rf-256,0.0,0.0,No-252,0.0
587,Lr-256,0.0,0.0,Sb-125,0.0
588,Lr-256,0.0,0.0,Pm-147,0.0
589,Lr-256,0.0,0.0,Md-252,0.0
590,Lr-256,0.0,0.0,Pm-149,0.0
591,Lr-256,0.0,0.0,Eu-155,0.0
592,Lr-256,0.0,0.0,Eu-154,0.0
593,Lr-256,0.0,0.0,Nd-144,0.0
594,Lr-256,0.0,0.0,Fm-252,0.0
595,Lr-256,0.0,0.0,Xe-136,0.0
596,Lr-256,0.0,0.0,Sm-151,0.0
597,Lr-256,0.0,0.0,I-135,0.0
598,Lr-256,0.0,0.0,Xe-135,0.0
599,Lr-256,0.0,0.0,No-256,0.0
600,Lr-256,0.0,0.0,Pu-240,0.0
601,Lr-256,0.0,0.0,Rh-105,0.0
602,Lr-256,0.0,0.0,Ru-106,0.0
603,Lr-256,0.0,0.0,Pm-148,0.0
604,Lr-256,0.0,0.0,Rh-106,0.0
605,Lr-256,0.0,0.0,Te-127,0.0
606,Lr-256,0.0,0.0,Eu-152,0.0
607,Lr-256,0.0,0.0,Cm-244,0.0
608,Lr-256,0.0,0.0,Sm-148,0.0
609,Lr-256,0.0,0.0,Ru-103,0.0
610,No-256,0.0,0.0,U-236,0.0
611,No-256,0.0,0.0,Cs-137,0.0
612,No-256,0.0,0.0,Pm-149,0.0
613,No-256,0.0,0.0,Eu-155,0.0
614,No-256,0.0,0.0,Eu-154,0.0
615,No-256,0.0,0.0,Fm-252,0.0
616,No-256,0.0,0.0,Xe-136,0.0
617,No-256,0.0,0.0,Sm-151,0.0
618,No-256,0.0,0.0,I-135,0.0
619,No-256,0.0,0.0,Cd-113,0.0
620,No-256,0.0,0.0,Xe-135,0.0
621,No-256,0.0,0.0,Pu-240,0.0
622,No-256,0.0,0.0,Rh-105,0.0
623,No-256,0.0,0.0,Ru-106,0.0
624,No-256,0.0,0.0,Pm-148,0.0
625,No-256,0.0,0.0,Rh-106,0.0
626,No-256,0.0,0.0,Te-127,0.0
627,No-256,0.0,0.0,Eu-152,0.0
628,No-256,0.0,0.0,Cm-244,0.0
629,No-256,0.0,0.0,Sm-148,0.0
630,No-256,0.0,0.0,Ru-103,0.0
631,Md-256,0.0,0.0,Sm-147,0.0
632,Md-256,0.0,0.0,Ac-228,0.0
633,Md-256,0.0,0.0,Bi-210,0.0
634,Md-256,0.0,0.0,Cd-113,0.0
635,Md-256,0.0,0.0,In-115,0.0
636,Md-256,0.0,0.0,Th-232,0.0
637,Md-256,0.0,0.0,Ra-228,0.0
638,Md-256,0.0,0.0,Nd-144,0.0
639,Md-256,0.0,0.0,Sm-148,0.0
640,Md-256,0.0,0.0,Tl-206,0.0
641,Md-256,0.0,0.0,Gd-152,0.0
642,Md-256,0.0,0.0,Th-228,0.0
643,Md-256,0.0,0.0,Fm-256,0.0
644,Md-256,0.0,0.0,Es-252,0.0
645,Md-256,0.0,0.0,Po-210,0.0
646,Md-256,0.0,0.0,Bk-248,0.0
647,Md-256,0.0,0.0,Xe-136,0.0
648,Es-256,0.0,0.0,Cd-113,0.0
649,Es-256,0.0,0.0,Pd-107,0.0
650,Es-256,0.0,0.0,Ra-228,0.0
651,Es-256,0.0,0.0,Sm-148,0.0
652,Es-256,0.0,0.0,Cm-248,0.0
653,Es-256,0.0,0.0,Fm-256,0.0
654,Es-256,0.0,0.0,Po-210,0.0
655,Es-256,0.0,0.0,Xe-136,0.0
656,Es-256,0.0,0.0,Cs-135,0.0
657,Fm-256,0.0,0.0,Sb-125,0.0
658,Fm-256,0.0,0.0,Pu-244,0.0
659,Fm-256,0.0,0.0,Sm-147,0.0
660,Fm-256,0.0,0.0,Eu-155,0.0
661,Fm-256,0.0,0.0,Ra-228,0.0
662,Fm-256,0.0,0.0,Nd-144,0.0
663,Fm-256,0.0,0.0,Cm-248,0.0
664,Fm-256,0.0,0.0,Rh-105,0.0
665,Fm-256,0.0,0.0,Th-228,0.0
666,Fm-256,0.0,0.0,Xe-136,0.0
667,Fm-256,0.0,0.0,Cs-135,0.0
668,Fm-256,0.0,0.0,Cf-252,0.0
669,Fm-256,0.0,0.0,Tc-99,0.0
670,Fm-256,0.0,0.0,Pm-149,0.0
671,Rf-255,0.0,0.0,Sb-125,0.0
672,Rf-255,0.0,0.0,Ra-227,0.0
673,Rf-255,0.0,0.0,Cs-137,0.0
674,Rf-255,0.0,0.0,Pm-147,0.0
675,Rf-255,0.0,0.0,U-235,0.0
676,Rf-255,0.0,0.0,Am-243,0.0
677,Rf-255,0.0,0.0,Cm-243,0.0
678,Rf-255,0.0,0.0,Nd-144,0.0
679,Rf-255,0.0,0.0,Xe-136,0.0
680,Rf-255,0.0,0.0,Sm-151,0.0
681,Rf-255,0.0,0.0,I-135,0.0
682,Rf-255,0.0,0.0,In-115,0.0
683,Rf-255,0.0,0.0,Th-231,0.0
684,Rf-255,0.0,0.0,Rh-105,0.0
685,Rf-255,0.0,0.0,No-251,0.0
686,Rf-255,0.0,0.0,Tc-99,0.0
687,Rf-255,0.0,0.0,Rh-106,0.0
688,Rf-255,0.0,0.0,Te-127,0.0
689,Rf-255,0.0,0.0,Np-235,0.0
690,Rf-255,0.0,0.0,Sm-148,0.0
691,Rf-255,0.0,0.0,Ru-103,0.0
692,Rf-255,0.0,0.0,Cm-239,0.0
693,Rf-255,0.0,0.0,Xe-134,0.0
694,Rf-255,0.0,0.0,Cs-135,0.0
695,Rf-255,0.0,0.0,Cf-243,0.0
696,Lr-255,0.0,0.0,Sb-125,0.0
697,Lr-255,0.0,0.0,Cm-247,0.0
698,Lr-255,0.0,0.0,Md-255,0.0
699,Lr-255,0.0,0.0,Fm-251,0.0
700,Lr-255,0.0,0.0,Pu-243,0.0
701,Lr-255,0.0,0.0,Cs-137,0.0
702,Lr-255,0.0,0.0,Pm-147,0.0
703,Lr-255,0.0,0.0,Md-251,0.0
704,Lr-255,0.0,0.0,Cm-243,0.0
705,Lr-255,0.0,0.0,No-255,0.0
706,Lr-255,0.0,0.0,Eu-155,0.0
707,Lr-255,0.0,0.0,Nd-144,0.0
708,Lr-255,0.0,0.0,Es-251,0.0
709,Lr-255,0.0,0.0,Xe-136,0.0
710,Lr-255,0.0,0.0,Sm-151,0.0
711,Lr-255,0.0,0.0,I-135,0.0
712,Lr-255,0.0,0.0,In-115,0.0
713,Lr-255,0.0,0.0,Pu-239,0.0
714,Lr-255,0.0,0.0,Rh-105,0.0
715,Lr-255,0.0,0.0,Ru-106,0.0
716,Lr-255,0.0,0.0,Np-239,0.0
717,Lr-255,0.0,0.0,Pm-148,0.0
718,Lr-255,0.0,0.0,Bi-209,0.0
719,Lr-255,0.0,0.0,Sm-148,0.0
720,Lr-255,0.0,0.0,Bi-211,0.0
721,Lr-255,0.0,0.0,Xe-134,0.0
722,Lr-255,0.0,0.0,Fm-255,0.0
723,Lr-255,0.0,0.0,Cs-135,0.0
724,Lr-255,0.0,0.0,Cf-247,0.0
725,No-255,0.0,0.0,Sb-125,0.0
726,No-255,0.0,0.0,Cm-247,0.0
727,No-255,0.0,0.0,Md-255,0.0
728,No-255,0.0,0.0,Fm-251,0.0
729,No-255,0.0,0.0,Pu-243,0.0
730,No-255,0.0,0.0,Cs-137,0.0
731,No-255,0.0,0.0,Pm-147,0.0
732,No-255,0.0,0.0,Am-243,0.0
733,No-255,0.0,0.0,Tl-207,0.0
734,No-255,0.0,0.0,Pd-107,0.0
735,No-255,0.0,0.0,Nd-144,0.0
736,No-255,0.0,0.0,Es-251,0.0
737,No-255,0.0,0.0,Xe-136,0.0
738,No-255,0.0,0.0,Sm-151,0.0
739,No-255,0.0,0.0,Po-211,0.0
740,No-255,0.0,0.0,In-115,0.0
741,No-255,0.0,0.0,Xe-135,0.0
742,No-255,0.0,0.0,Pu-239,0.0
743,No-255,0.0,0.0,Rh-105,0.0
744,No-255,0.0,0.0,Np-239,0.0
745,No-255,0.0,0.0,Pm-148,0.0
746,No-255,0.0,0.0,Te-127,0.0
747,No-255,0.0,0.0,Eu-152,0.0
748,No-255,0.0,0.0,Sm-148,0.0
749,No-255,0.0,0.0,Fm-255,0.0
750,No-255,0.0,0.0,Cs-135,0.0
751,No-255,0.0,0.0,Cf-247,0.0
752,Md-255,0.0,0.0,Cm-247,0.0
753,Md-255,0.0,0.0,Ac-227,0.0
754,Md-255,0.0,0.0,Ra-227,0.0
755,Md-255,0.0,0.0,At-215,0.0
756,Md-255,0.0,0.0,Pm-147,0.0
757,Md-255,0.0,0.0,Pm-149,0.0
758,Md-255,0.0,0.0,U-235,0.0
759,Md-255,0.0,0.0,Tl-207,0.0
760,Md-255,0.0,0.0,Es-251,0.0
761,Md-255,0.0,0.0,Xe-136,0.0
762,Md-255,0.0,0.0,Sm-151,0.0
763,Md-255,0.0,0.0,Rn-219,0.0
764,Md-255,0.0,0.0,Po-211,0.0
765,Md-255,0.0,0.0,Pu-239,0.0
766,Md-255,0.0,0.0,Ra-223,0.0
767,Md-255,0.0,0.0,Th-231,0.0
768,Md-255,0.0,0.0,Fr-223,0.0
769,Md-255,0.0,0.0,At-219,0.0
770,Md-255,0.0,0.0,Pb-209,0.0
771,Md-255,0.0,0.0,Bi-215,0.0
772,Md-255,0.0,0.0,Po-215,0.0
773,Md-255,0.0,0.0,Pb-211,0.0
774,Md-255,0.0,0.0,Rh-106,0.0
775,Md-255,0.0,0.0,Th-227,0.0
776,Md-255,0.0,0.0,Eu-152,0.0
777,Md-255,0.0,0.0,Sm-148,0.0
778,Md-255,0.0,0.0,Bi-211,0.0
779,Md-255,0.0,0.0,Fm-255,0.0
780,Md-255,0.0,0.0,Pa-231,0.0
781,Cf-255,0.0,0.0,Cm-247,0.0
782,Cf-255,0.0,0.0,Ac-227,0.0
783,Cf-255,0.0,0.0,Ra-227,0.0
784,Cf-255,0.0,0.0,At-215,0.0
785,Cf-255,0.0,0.0,U-235,0.0
786,Cf-255,0.0,0.0,Nd-144,0.0
787,Cf-255,0.0,0.0,Xe-136,0.0
788,Cf-255,0.0,0.0,Rn-219,0.0
789,Cf-255,0.0,0.0,Pu-239,0.0
790,Cf-255,0.0,0.0,Ra-223,0.0
791,Cf-255,0.0,0.0,Fr-223,0.0
792,Cf-255,0.0,0.0,At-219,0.0
793,Cf-255,0.0,0.0,Bk-251,0.0
794,Cf-255,0.0,0.0,Pb-209,0.0
795,Cf-255,0.0,0.0,Bi-215,0.0
796,Cf-255,0.0,0.0,Tc-99,0.0
797,Cf-255,0.0,0.0,Po-215,0.0
798,Cf-255,0.0,0.0,Cf-251,0.0
799,Cf-255,0.0,0.0,Th-227,0.0
800,Cf-255,0.0,0.0,Es-255,0.0
801,Cf-255,0.0,0.0,Sm-148,0.0
802,Cf-255,0.0,0.0,Bi-211,0.0
803,Cf-255,0.0,0.0,Pa-231,0.0
804,Es-255,0.0,0.0,Sb-125,0.0
805,Es-255,0.0,0.0,Cm-247,0.0
806,Es-255,0.0,0.0,Ac-227,0.0
807,Es-255,0.0,0.0,At-215,0.0
808,Es-255,0.0,0.0,Pu-243,0.0
809,Es-255,0.0,0.0,Cs-137,0.0
810,Es-255,0.0,0.0,Pm-147,0.0
811,Es-255,0.0,0.0,Pm-149,0.0
812,Es-255,0.0,0.0,Am-243,0.0
813,Es-255,0.0,0.0,Eu-155,0.0
814,Es-255,0.0,0.0,Tl-207,0.0
815,Es-255,0.0,0.0,Eu-154,0.0
816,Es-255,0.0,0.0,Pd-107,0.0
817,Es-255,0.0,0.0,Sm-151,0.0
818,Es-255,0.0,0.0,Rn-219,0.0
819,Es-255,0.0,0.0,I-135,0.0
820,Es-255,0.0,0.0,Xe-135,0.0
821,Es-255,0.0,0.0,Pu-239,0.0
822,Es-255,0.0,0.0,Ra-223,0.0
823,Es-255,0.0,0.0,Th-231,0.0
824,Es-255,0.0,0.0,Fr-223,0.0
825,Es-255,0.0,0.0,Rh-105,0.0
826,Es-255,0.0,0.0,Ru-106,0.0
827,Es-255,0.0,0.0,At-219,0.0
828,Es-255,0.0,0.0,Bk-251,0.0
829,Es-255,0.0,0.0,Pb-209,0.0
830,Es-255,0.0,0.0,Np-239,0.0
831,Es-255,0.0,0.0,Pm-148,0.0
832,Es-255,0.0,0.0,Bi-215,0.0
833,Es-255,0.0,0.0,Po-215,0.0
834,Es-255,0.0,0.0,Tc-99,0.0
835,Es-255,0.0,0.0,Pb-211,0.0
836,Es-255,0.0,0.0,Rh-106,0.0
837,Es-255,0.0,0.0,Th-227,0.0
838,Es-255,0.0,0.0,Te-127,0.0
839,Es-255,0.0,0.0,Eu-152,0.0
840,Es-255,0.0,0.0,Cs-134,0.0
841,Es-255,0.0,0.0,Sm-148,0.0
842,Es-255,0.0,0.0,Ru-103,0.0
843,Es-255,0.0,0.0,Fm-255,0.0
844,Fm-255,0.0,0.0,Ra-227,0.0
845,Fm-255,0.0,0.0,Gd-152,0.0
846,Fm-255,0.0,0.0,Pm-149,0.0
847,Fm-255,0.0,0.0,Eu-154,0.0
848,Fm-255,0.0,0.0,Nd-144,0.0
849,Fm-255,0.0,0.0,Xe-136,0.0
850,Fm-255,0.0,0.0,In-115,0.0
851,Fm-255,0.0,0.0,Xe-135,0.0
852,Fm-255,0.0,0.0,Pu-239,0.0
853,Fm-255,0.0,0.0,Ra-223,0.0
854,Fm-255,0.0,0.0,Rh-105,0.0
855,Fm-255,0.0,0.0,At-219,0.0
856,Fm-255,0.0,0.0,Po-215,0.0
857,Fm-255,0.0,0.0,Tc-99,0.0
858,Fm-255,0.0,0.0,Cf-251,0.0
859,Fm-255,0.0,0.0,Rh-106,0.0
860,Fm-255,0.0,0.0,Bi-209,0.0
861,Fm-255,0.0,0.0,Eu-152,0.0
862,Fm-255,0.0,0.0,Sm-148,0.0
863,Fm-255,0.0,0.0,Bi-211,0.0
864,Lr-254,0.0,0.0,Pu-238,0.0
865,Lr-254,0.0,0.0,Cf-246,0.0
866,Lr-254,0.0,0.0,Ra-226,0.0
867,Lr-254,0.0,0.0,Po-210,0.0
868,Lr-254,0.0,0.0,Cs-137,0.0
869,Lr-254,0.0,0.0,Pm-147,0.0
870,Lr-254,0.0,0.0,Es-246,0.0
871,Lr-254,0.0,0.0,Pm-149,0.0
872,Lr-254,0.0,0.0,Sm-147,0.0
873,Lr-254,0.0,0.0,Eu-154,0.0
874,Lr-254,0.0,0.0,Nd-144,0.0
875,Lr-254,0.0,0.0,Xe-136,0.0
876,Lr-254,0.0,0.0,Sm-151,0.0
877,Lr-254,0.0,0.0,In-115,0.0
878,Lr-254,0.0,0.0,Md-250,0.0
879,Lr-254,0.0,0.0,Th-230,0.0
880,Lr-254,0.0,0.0,Hg-206,0.0
881,Lr-254,0.0,0.0,No-254,0.0
882,Lr-254,0.0,0.0,Rh-105,0.0
883,Lr-254,0.0,0.0,Ru-106,0.0
884,Lr-254,0.0,0.0,Pm-148,0.0
885,Lr-254,0.0,0.0,Tc-99,0.0
886,Lr-254,0.0,0.0,Tl-208,0.0
887,Lr-254,0.0,0.0,Rh-106,0.0
888,Lr-254,0.0,0.0,Eu-152,0.0
889,Lr-254,0.0,0.0,Cs-134,0.0
890,Lr-254,0.0,0.0,Sm-148,0.0
891,Lr-254,0.0,0.0,Tl-210,0.0
892,Lr-254,0.0,0.0,Tl-206,0.0
893,No-254,0.0,0.0,Md-254,0.0
894,No-254,0.0,0.0,Fm-250,0.0
895,Es-254,0.0,0.0,Sb-125,0.0
896,Es-254,0.0,0.0,Fm-254,0.0
897,Es-254,0.0,0.0,Cs-137,0.0
898,Es-254,0.0,0.0,Pm-147,0.0
899,Es-254,0.0,0.0,Pm-149,0.0
900,Es-254,0.0,0.0,Eu-155,0.0
901,Es-254,0.0,0.0,Cf-250,0.0
902,Es-254,0.0,0.0,Eu-154,0.0
903,Es-254,0.0,0.0,Nd-144,0.0
904,Es-254,0.0,0.0,Xe-136,0.0
905,Es-254,0.0,0.0,Sm-151,0.0
906,Es-254,0.0,0.0,I-135,0.0
907,Es-254,0.0,0.0,Xe-135,0.0
908,Es-254,0.0,0.0,Rh-105,0.0
909,Es-254,0.0,0.0,Ru-106,0.0
910,Es-254,0.0,0.0,Pm-148,0.0
911,Es-254,0.0,0.0,Bk-250,0.0
912,Es-254,0.0,0.0,Tc-99,0.0
913,Es-254,0.0,0.0,Rh-106,0.0
914,Es-254,0.0,0.0,Bi-209,0.0
915,Es-254,0.0,0.0,Eu-152,0.0
916,Es-254,0.0,0.0,Pu-242,0.0
917,Es-254,0.0,0.0,Cs-134,0.0
918,Es-254,0.0,0.0,Te-127,0.0
919,Es-254,0.0,0.0,Ru-103,0.0
920,Fm-254,0.0,0.0,Bi-214,0.0
921,Fm-254,0.0,0.0,Rn-218,0.0
922,Fm-254,0.0,0.0,Gd-152,0.0
923,Fm-254,0.0,0.0,Po-210,0.0
924,Fm-254,0.0,0.0,Cs-137,0.0
925,Fm-254,0.0,0.0,Sm-147,0.0
926,Fm-254,0.0,0.0,Bi-210,0.0
927,Fm-254,0.0,0.0,Cf-250,0.0
928,Fm-254,0.0,0.0,Eu-154,0.0
929,Fm-254,0.0,0.0,Pd-107,0.0
930,Fm-254,0.0,0.0,Nd-144,0.0
931,Fm-254,0.0,0.0,Po-214,0.0
932,Fm-254,0.0,0.0,Xe-136,0.0
933,Fm-254,0.0,0.0,Sm-151,0.0
934,Fm-254,0.0,0.0,U-238,0.0
935,Fm-254,0.0,0.0,In-115,0.0
936,Fm-254,0.0,0.0,Cd-113,0.0
937,Fm-254,0.0,0.0,Hg-206,0.0
938,Fm-254,0.0,0.0,Ru-106,0.0
939,Fm-254,0.0,0.0,Pm-148,0.0
940,Fm-254,0.0,0.0,At-218,0.0
941,Fm-254,0.0,0.0,Tc-99,0.0
942,Fm-254,0.0,0.0,Pb-210,0.0
943,Fm-254,0.0,0.0,Bi-209,0.0
944,Fm-254,0.0,0.0,Eu-152,0.0
945,Fm-254,0.0,0.0,Pu-242,0.0
946,Fm-254,0.0,0.0,Cm-246,0.0
947,Fm-254,0.0,0.0,Sm-148,0.0
948,Fm-254,0.0,0.0,Tl-206,0.0
949,Fm-254,0.0,0.0,Tl-210,0.0
950,Fm-254,0.0,0.0,Cs-135,0.0
951,Cf-254,0.0,0.0,Gd-152,0.0
952,Cf-254,0.0,0.0,Po-210,0.0
953,Cf-254,0.0,0.0,Cs-137,0.0
954,Cf-254,0.0,0.0,Pm-147,0.0
955,Cf-254,0.0,0.0,Pm-149,0.0
956,Cf-254,0.0,0.0,Sm-147,0.0
957,Cf-254,0.0,0.0,Eu-155,0.0
958,Cf-254,0.0,0.0,Eu-154,0.0
959,Cf-254,0.0,0.0,Pd-107,0.0
960,Cf-254,0.0,0.0,Nd-144,0.0
961,Cf-254,0.0,0.0,Xe-136,0.0
962,Cf-254,0.0,0.0,U-238,0.0
963,Cf-254,0.0,0.0,In-115,0.0
964,Cf-254,0.0,0.0,Cd-113,0.0
965,Cf-254,0.0,0.0,Xe-135,0.0
966,Cf-254,0.0,0.0,Rh-105,0.0
967,Cf-254,0.0,0.0,Pm-148,0.0
968,Cf-254,0.0,0.0,Rh-106,0.0
969,Cf-254,0.0,0.0,Pa-234,0.0
970,Cf-254,0.0,0.0,Bi-209,0.0
971,Cf-254,0.0,0.0,Eu-152,0.0
972,Cf-254,0.0,0.0,Pu-242,0.0
973,Cf-254,0.0,0.0,Cs-134,0.0
974,Cf-254,0.0,0.0,Te-127,0.0
975,Cf-254,0.0,0.0,Cm-250,0.0
976,Cf-254,0.0,0.0,Sm-148,0.0
977,Cf-254,0.0,0.0,Th-234,0.0
978,Cf-254,0.0,0.0,Tl-206,0.0
979,Cf-254,0.0,0.0,Tl-210,0.0
980,Cf-254,0.0,0.0,Ru-103,0.0
981,Cf-254,0.0,0.0,Xe-134,0.0
982,Cf-254,0.0,0.0,Cs-135,0.0
983,Lr-253,0.0,0.0,Md-249,0.0
984,No-253,0.0,0.0,Pa-233,0.0
985,No-253,0.0,0.0,Es-253,0.0
986,No-253,0.0,0.0,Bi-213,0.0
987,No-253,0.0,0.0,Np-237,0.0
988,No-253,0.0,0.0,Fm-249,0.0
989,No-253,0.0,0.0,Sm-147,0.0
990,No-253,0.0,0.0,U-233,0.0
991,No-253,0.0,0.0,U-237,0.0
992,No-253,0.0,0.0,Pd-107,0.0
993,No-253,0.0,0.0,Cf-245,0.0
994,No-253,0.0,0.0,Xe-136,0.0
995,No-253,0.0,0.0,At-217,0.0
996,No-253,0.0,0.0,Po-213,0.0
997,No-253,0.0,0.0,In-115,0.0
998,No-253,0.0,0.0,Cd-113,0.0
999,No-253,0.0,0.0,Es-249,0.0
1000,No-253,0.0,0.0,Tl-209,0.0
1001,No-253,0.0,0.0,Md-253,0.0
1002,No-253,0.0,0.0,Cm-241,0.0
1003,No-253,0.0,0.0,Am-245,0.0
1004,No-253,0.0,0.0,Fm-253,0.0
1005,No-253,0.0,0.0,Ra-225,0.0
1006,No-253,0.0,0.0,Rn-217,0.0
1007,No-253,0.0,0.0,Pb-209,0.0
1008,No-253,0.0,0.0,Pm-148,0.0
1009,No-253,0.0,0.0,Bk-249,0.0
1010,No-253,0.0,0.0,Bi-209,0.0
1011,No-253,0.0,0.0,Sm-148,0.0
1012,No-253,0.0,0.0,Xe-134,0.0
1013,No-253,0.0,0.0,Cs-135,0.0
1014,No-253,0.0,0.0,Th-229,0.0
1015,No-253,0.0,0.0,Fr-221,0.0
1016,Md-253,0.0,0.0,Pa-233,0.0
1017,Md-253,0.0,0.0,Es-253,0.0
1018,Md-253,0.0,0.0,Bi-213,0.0
1019,Md-253,0.0,0.0,Np-237,0.0
1020,Md-253,0.0,0.0,Pm-147,0.0
1021,Md-253,0.0,0.0,Sm-147,0.0
1022,Md-253,0.0,0.0,Eu-155,0.0
1023,Md-253,0.0,0.0,Cm-245,0.0
1024,Md-253,0.0,0.0,Tl-207,0.0
1025,Md-253,0.0,0.0,Eu-154,0.0
1026,Md-253,0.0,0.0,Pd-107,0.0
1027,Md-253,0.0,0.0,U-233,0.0
1028,Md-253,0.0,0.0,Xe-136,0.0
1029,Md-253,0.0,0.0,Sm-151,0.0
1030,Md-253,0.0,0.0,I-135,0.0
1031,Md-253,0.0,0.0,Po-211,0.0
1032,Md-253,0.0,0.0,At-217,0.0
1033,Md-253,0.0,0.0,Po-213,0.0
1034,Md-253,0.0,0.0,Es-249,0.0
1035,Md-253,0.0,0.0,Xe-135,0.0
1036,Md-253,0.0,0.0,Tl-209,0.0
1037,Md-253,0.0,0.0,Cf-249,0.0
1038,Md-253,0.0,0.0,Fm-253,0.0
1039,Md-253,0.0,0.0,Am-245,0.0
1040,Md-253,0.0,0.0,Ra-225,0.0
1041,Md-253,0.0,0.0,Rh-105,0.0
1042,Md-253,0.0,0.0,Rn-217,0.0
1043,Md-253,0.0,0.0,Ru-106,0.0
1044,Md-253,0.0,0.0,Pb-209,0.0
1045,Md-253,0.0,0.0,Ac-225,0.0
1046,Md-253,0.0,0.0,Te-127,0.0
1047,Md-253,0.0,0.0,Eu-152,0.0
1048,Md-253,0.0,0.0,Cs-134,0.0
1049,Md-253,0.0,0.0,Sm-148,0.0
1050,Md-253,0.0,0.0,Bi-211,0.0
1051,Md-253,0.0,0.0,Cs-135,0.0
1052,Md-253,0.0,0.0,Th-229,0.0
1053,Md-253,0.0,0.0,Fr-221,0.0
1054,Fm-253,0.0,0.0,Sb-125,0.0
1055,Fm-253,0.0,0.0,Es-253,0.0
1056,Fm-253,0.0,0.0,Bi-213,0.0
1057,Fm-253,0.0,0.0,Cs-137,0.0
1058,Fm-253,0.0,0.0,Np-237,0.0
1059,Fm-253,0.0,0.0,Am-241,0.0
1060,Fm-253,0.0,0.0,Pm-149,0.0
1061,Fm-253,0.0,0.0,Eu-155,0.0
1062,Fm-253,0.0,0.0,Cm-245,0.0
1063,Fm-253,0.0,0.0,Tl-207,0.0
1064,Fm-253,0.0,0.0,Eu-154,0.0
1065,Fm-253,0.0,0.0,U-233,0.0
1066,Fm-253,0.0,0.0,Nd-144,0.0
1067,Fm-253,0.0,0.0,U-237,0.0
1068,Fm-253,0.0,0.0,Pu-241,0.0
1069,Fm-253,0.0,0.0,Xe-136,0.0
1070,Fm-253,0.0,0.0,Sm-151,0.0
1071,Fm-253,0.0,0.0,I-135,0.0
1072,Fm-253,0.0,0.0,At-217,0.0
1073,Fm-253,0.0,0.0,Po-213,0.0
1074,Fm-253,0.0,0.0,Xe-135,0.0
1075,Fm-253,0.0,0.0,Tl-209,0.0
1076,Fm-253,0.0,0.0,Cf-249,0.0
1077,Fm-253,0.0,0.0,Rn-217,0.0
1078,Fm-253,0.0,0.0,Ra-225,0.0
1079,Fm-253,0.0,0.0,Rh-105,0.0
1080,Fm-253,0.0,0.0,Ru-106,0.0
1081,Fm-253,0.0,0.0,Pb-209,0.0
1082,Fm-253,0.0,0.0,Pm-148,0.0
1083,Fm-253,0.0,0.0,Rh-106,0.0
1084,Fm-253,0.0,0.0,Bi-209,0.0
1085,Fm-253,0.0,0.0,Te-127,0.0
1086,Fm-253,0.0,0.0,Cs-134,0.0
1087,Fm-253,0.0,0.0,Sm-148,0.0
1088,Fm-253,0.0,0.0,Ru-103,0.0
1089,Fm-253,0.0,0.0,Th-229,0.0
1090,Fm-253,0.0,0.0,Fr-221,0.0
1091,Cf-253,0.0,0.0,Es-253,0.0
1092,Cf-253,0.0,0.0,Bi-213,0.0
1093,Cf-253,0.0,0.0,Cs-137,0.0
1094,Cf-253,0.0,0.0,Np-237,0.0
1095,Cf-253,0.0,0.0,Pm-147,0.0
1096,Cf-253,0.0,0.0,Pm-149,0.0
1097,Cf-253,0.0,0.0,Eu-155,0.0
1098,Cf-253,0.0,0.0,Cm-245,0.0
1099,Cf-253,0.0,0.0,Tl-207,0.0
1100,Cf-253,0.0,0.0,Eu-154,0.0
1101,Cf-253,0.0,0.0,U-233,0.0
1102,Cf-253,0.0,0.0,Cm-249,0.0
1103,Cf-253,0.0,0.0,Xe-136,0.0
